track,race_date,race_number,race_class,distance,course_type,track_condition,class_max_rating,place_dividends,quinella_dividend,qpl_dividends,win_dividend,horse_number,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,horse_rating,gear,jockey_allowance,incident_report,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2026/06/21,1,Class 4,1000,"TURF - ""A"" Course",GOOD,60,"5:25.5, 7:14.5, 9:63.0",128.0,"5,7:47.0, 5,9:303.0, 7,9:149.0",92.5,1,CAVAMAZING,L344,11,57.04,J Orman,W Y So,128.0,1151.0,1,9 9 11,53.0,,,0,,13.63,20.78,22.63,,,
Sha Tin,2026/06/21,1,Class 4,1000,"TURF - ""A"" Course",GOOD,60,"5:25.5, 7:14.5, 9:63.0",128.0,"5,7:47.0, 5,9:303.0, 7,9:149.0",92.5,14,VIEW ALL THINGS,K101,12,57.17,A Badel,W K Mo,120.0,1215.0,3,8 10 12,19.0,,,0,Jumped only fairly.  Shortly after the start was then steadied when crowded between VICTORY CHAMPION which was taken in by BUSTLING CITY which shifted in despite the efforts of its rider and VIEW ALL THINGS.  In this incident PRIME WINISTER made contact with the hindquarters of VIEW ALL THINGS and lost further ground.   Raced keenly in the early stages.  M F Poon stated that after jumping only fairly and being crowded shortly after the start his mount settled further back in the field than what he had been instructed.,13.59,20.94,22.64,,,
Sha Tin,2026/06/21,1,Class 4,1000,"TURF - ""A"" Course",GOOD,60,"5:25.5, 7:14.5, 9:63.0",128.0,"5,7:47.0, 5,9:303.0, 7,9:149.0",92.5,11,PERFECT TRIUMPH,L275,13,57.35,J Moreira,C Fownes,123.0,1067.0,9,11 12 13,34.0,,,0,,13.67,20.9,22.78,,,
Sha Tin,2026/06/21,1,Class 4,1000,"TURF - ""A"" Course",GOOD,60,"5:25.5, 7:14.5, 9:63.0",128.0,"5,7:47.0, 5,9:303.0, 7,9:149.0",92.5,6,SMART HIGH,L349,14,61.31,M Chadwick,C H Yip,128.0,1023.0,12,14 14 14,44.0,,,0,"Prior to declaring weighed-in the Stewards considered an application from Jockey M Chadwick that his horse be declared a non-runner on the basis that it had been denied a fair start.  After taking evidence from Starter Mr A Speechley, Jockey Chadwick and Trainer C H Yip, the Stewards found that as the start was being effected SMART HIGH reared and as a consequence lost significant ground.  As the Stewards were satisfied that the Starter could not have reasonably anticipated the horse was going to rear it was declared a runner.  Before being allowed to race again, SMART HIGH will be required to perform satisfactorily in a barrier trial.",16.07,21.7,23.54,,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,2,WINNING MACHINE,K239,1,82.45,J Moreira,C Fownes,134.0,1173.0,8,2 2 1 1,4.0,,,0,Blundered shortly after the start.  C Y Ho reported that when the pace steadied approaching the 900 Metres TEAM HAPPY commenced to race keenly and as a result was steadied away from WINNING MACHINE.  He added that as a consequence TEAM HAPPY was obliged to race wide and without cover thereafter.,13.45,22.26,23.26,23.48,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,9,DOUBLE BINGO,J309,2,82.47,Z Purton,P F Yiu,127.0,1093.0,10,5 6 7 2,4.0,,,0,"On jumping made contact with YEE CHEONG RAIDER due to both runners shifting ground.  When the pace steadied approaching the 900 Metres commenced to race keenly and got its head up when being steadied away from TEAM HAPPY.  DOUBLE BINGO then continued to race keenly throughout the middle stages and refused to settle.  Sent for sampling post-race. On jumping was crowded between QUICK MONEY and GIDDY UP, both of which shifted ground.  Had difficulty obtaining clear running between the 400 Metres and the 300 Metres.  Between the 200 Metres and the 100 Metres was shifted to the outside of DOUBLE BINGO to obtain clear running. On jumping made contact with DOUBLE BINGO due to both runners shifting ground.  Held up for clear running for some distance near the 350 Metres.  Between the 250 Metres and the 200 Metres had difficulty obtaining clear running.  L Hewitson stated that although his mount had some difficulty obtaining clear running in the early stages of the Home Straight it finished the race off only fairly.  A veterinary inspection immediately following the race did not show any significant findings.",13.81,22.26,23.5,22.9,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,12,SUPREME WINNER,J255,3,82.48,A Badel,D J Whyte,122.0,1136.0,1,6 7 6 3,16.0,,,0,,13.89,22.26,23.42,22.91,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,11,DRACO,J115,4,82.49,K C Leung,W K Mo,125.0,1197.0,4,13 13 11 4,7.8,,,0,"Shifted in on jumping and made contact with DRACO.  Between the 400 Metres and the 300 Metres had difficulty obtaining clear running. Slipped in the saddling stalls and fell over, was examined by the Veterinary Officer and passed suitable to race.  Shifted out on jumping and made contact with DRACO.",14.29,22.42,23.18,22.6,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,1,INCANTO STAR,K343,5,82.51,A Atzeni,D J Hall,135.0,1042.0,13,14 14 14 5,50.0,,,0,,14.45,22.3,23.38,22.38,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,13,TEAM HAPPY,J218,6,82.76,C Y Ho,C W Chang,122.0,1224.0,6,3 3 3 6,10.0,,,0,On jumping made contact with YEE CHEONG RAIDER due to both runners shifting ground.  When the pace steadied approaching the 900 Metres commenced to race keenly and got its head up when being steadied away from TEAM HAPPY.  DOUBLE BINGO then continued to race keenly throughout the middle stages and refused to settle.  Sent for sampling post-race. Blundered shortly after the start.  C Y Ho reported that when the pace steadied approaching the 900 Metres TEAM HAPPY commenced to race keenly and as a result was steadied away from WINNING MACHINE.  He added that as a consequence TEAM HAPPY was obliged to race wide and without cover thereafter. Raced wide and without cover in the early stages and after the 900 Metres was taken wider by TEAM HAPPY.  As a consequence WAH MAY WAI WAI then raced very wide and without cover thereafter.,13.53,22.34,23.5,23.39,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,8,SUPERB GUY,K323,7,82.85,J Orman,K W Lui,129.0,1163.0,2,10 11 8 7,8.1,,,0,,14.09,22.34,23.26,23.16,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,10,CHILL MASTER,J319,8,82.96000000000001,E Brown,K L Man,126.0,1008.0,11,9 8 10 8,31.0,,,0,,14.09,22.18,23.54,23.15,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,4,COLOURFUL WINNER,J312,9,83.15,M L Yeung,W Y So,132.0,1150.0,7,1 1 2 9,10.0,,,0,,13.45,22.18,23.38,24.14,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,6,GIDDY UP,J020,10,83.27,B Avdulla,J Richards,131.0,1185.0,5,8 9 9 10,69.0,,,0,"On jumping was crowded between QUICK MONEY and GIDDY UP, both of which shifted ground.  Had difficulty obtaining clear running between the 400 Metres and the 300 Metres.  Between the 200 Metres and the 100 Metres was shifted to the outside of DOUBLE BINGO to obtain clear running.",13.93,22.38,23.38,23.58,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,7,YEE CHEONG RAIDER,J176,11,83.48,L Hewitson,B Crawford,131.0,1143.0,9,11 12 13 11,18.0,,,0,On jumping made contact with YEE CHEONG RAIDER due to both runners shifting ground.  When the pace steadied approaching the 900 Metres commenced to race keenly and got its head up when being steadied away from TEAM HAPPY.  DOUBLE BINGO then continued to race keenly throughout the middle stages and refused to settle.  Sent for sampling post-race.,14.13,22.42,23.38,23.55,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,3,YEUX DE LIFELINE,K455,12,83.49,H Bowman,J Size,133.0,1081.0,12,12 10 12 12,31.0,,,0,,14.17,22.26,23.5,23.56,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,14,WAH MAY WAI WAI,J193,13,83.55,K Teetan,A S Cruz,116.0,1063.0,14,7 5 5 13,24.0,,,0,Raced wide and without cover in the early stages and after the 900 Metres was taken wider by TEAM HAPPY.  As a consequence WAH MAY WAI WAI then raced very wide and without cover thereafter.,13.93,22.06,23.46,24.1,,
Sha Tin,2026/06/21,2,Class 5,1400,"TURF - ""A"" Course",GOOD,40,"2:17.5, 9:18.5, 12:42.0",78.0,"2,9:35.5, 2,12:119.5, 9,12:122.5",40.0,5,QUICK MONEY,K377,14,84.64,C L Chau,C H Yip,130.0,1084.0,3,4 4 4 14,73.0,,,0,"On jumping was crowded between QUICK MONEY and GIDDY UP, both of which shifted ground.  Had difficulty obtaining clear running between the 400 Metres and the 300 Metres.  Between the 200 Metres and the 100 Metres was shifted to the outside of DOUBLE BINGO to obtain clear running.",13.65,22.26,23.5,25.23,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,1,PACKING GLORY,L013,1,68.78999999999999,H Y Yuen,P F Yiu,125.0,1117.0,9,2 2 1,3.5,,,0,"Bumped shortly after the start.  When questioned regarding his riding in the Home Straight Z Purton stated that his mount was able to show good pace in the early stages to lead the event.  He said after entering the Home Straight his mount naturally improved away from the field and established a break on other runners.  He said as he approached the 200 Metres he was concerned that the horse was commencing to peak on its run and for this reason he held the horse together whilst continuing to encourage it until near the 200 Metres.  He added after passing the 200 Metres he then placed his mount under full pressure where it responded to his riding, however, over the concluding stages was unable to hold off the eventual winner PACKING GLORY.  After considering his explanation the Stewards found the tactics adopted by Jockey Purton were reasonable in the circumstances.  Sent for sampling post-race.",23.94,22.32,22.53,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,5,ACE EAGLE,L341,2,68.84,Z Purton,D Eustace,127.0,1113.0,6,1 1 2,3.2,,,0,"Jumped awkwardly.  Shortly after the start shifted in and away from JUSTIFYING and was steadied to avoid ACE EAGLE. On jumping was bumped by FORERUNNER and as a result shifted out and made contact with ACE EAGLE. Approaching the 1000 Metres, when racing ungenerously, got its head up when being steadied to avoid SEA DIAMOND which, after being taken in by ACE EAGLE (Z Purton), then shifted in and away from ACE EAGLE slightly.  Z Purton was advised to exercise more care.  SPEEDY PATCH then continued to race ungenerously throughout the early and middle stages and near the 550 Metres got its head up when being steadied away from LUCKY TWENTY.  Had difficulty obtaining clear running for some distance near the 400 Metres.",23.78,22.2,22.86,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,8,GUTSY BRAVO,L178,3,69.28999999999999,J Orman,W Y So,125.0,1133.0,14,14 13 3,11.0,,,0,,24.86,22.48,21.95,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,2,FORERUNNER,G465,4,69.37,A Badel,W K Mo,131.0,1055.0,4,12 12 4,12.0,,,0,On jumping was bumped by FORERUNNER and as a result shifted out and made contact with ACE EAGLE.,24.62,22.56,22.19,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,13,SUPER DRAGON,K389,5,69.44,A Atzeni,M Newnham,122.0,1172.0,1,6 4 5,6.0,,,0,,24.26,22.44,22.74,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,4,LUCKY TWENTY,K392,6,69.63,E Brown,K H Ting,128.0,1059.0,7,8 6 6,97.0,,,0,"From the outside barrier was shifted across behind runners in the early stages.  Near the 200 Metres had difficulty obtaining clear running when improving into a narrow run between LUCKY TWENTY and JUSTIFYING which was giving ground. Approaching the 1000 Metres, when racing ungenerously, got its head up when being steadied to avoid SEA DIAMOND which, after being taken in by ACE EAGLE (Z Purton), then shifted in and away from ACE EAGLE slightly.  Z Purton was advised to exercise more care.  SPEEDY PATCH then continued to race ungenerously throughout the early and middle stages and near the 550 Metres got its head up when being steadied away from LUCKY TWENTY.  Had difficulty obtaining clear running for some distance near the 400 Metres.",24.34,22.52,22.77,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,9,GOLDENTRONICMIGHTY,K002,7,69.66,M L Yeung,J Richards,124.0,1291.0,5,10 9 7,25.0,,,0,Shifted out on jumping and made contact with GOLDENTRONICMIGHTY.,24.58,22.48,22.6,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,7,SPEEDY PATCH,L104,8,70.0,C L Chau,K L Man,125.0,1212.0,2,9 10 8,59.0,,,0,"Approaching the 1000 Metres, when racing ungenerously, got its head up when being steadied to avoid SEA DIAMOND which, after being taken in by ACE EAGLE (Z Purton), then shifted in and away from ACE EAGLE slightly.  Z Purton was advised to exercise more care.  SPEEDY PATCH then continued to race ungenerously throughout the early and middle stages and near the 550 Metres got its head up when being steadied away from LUCKY TWENTY.  Had difficulty obtaining clear running for some distance near the 400 Metres.",24.42,22.68,22.9,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,14,SEA DIAMOND,L072,9,70.02,L Hewitson,C S Shum,119.0,1128.0,3,3 3 9,26.0,,,0,"Approaching the 1000 Metres, when racing ungenerously, got its head up when being steadied to avoid SEA DIAMOND which, after being taken in by ACE EAGLE (Z Purton), then shifted in and away from ACE EAGLE slightly.  Z Purton was advised to exercise more care.  SPEEDY PATCH then continued to race ungenerously throughout the early and middle stages and near the 550 Metres got its head up when being steadied away from LUCKY TWENTY.  Had difficulty obtaining clear running for some distance near the 400 Metres.",24.02,22.44,23.56,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,10,HAPPY BRETHREN,L049,10,70.05,C Y Ho,K W Lui,124.0,1135.0,11,5 7 10,8.1,,,0,,24.18,22.72,23.15,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,11,JUSTIFYING,K027,11,70.05,J Moreira,C Fownes,124.0,1056.0,8,4 5 11,33.0,,,0,From the outside barrier was shifted across behind runners in the early stages.  Near the 200 Metres had difficulty obtaining clear running when improving into a narrow run between LUCKY TWENTY and JUSTIFYING which was giving ground. Jumped awkwardly.  Shortly after the start shifted in and away from JUSTIFYING and was steadied to avoid ACE EAGLE.,24.1,22.6,23.35,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,12,CHATER FLASH,L082,12,70.45,M Chadwick,D A Hayes,122.0,1060.0,13,7 8 12,137.0,,,0,,24.34,22.72,23.39,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,3,BEAUTY GLORY,E459,13,70.63,Y L Chung,A S Cruz,128.0,1159.0,12,13 14 13,54.0,,,0,"Y L Chung stated that he was instructed to settle the horse where comfortable.  He said in the early stages his mount did not show early speed and as a result settled towards the rear of the field.  Trainer A S Cruz confirmed the instructions issued.  <22/6/2026 Additional Veterinary Report>  The Veterinary Surgeon reported that BEAUTY GLORY had sustained a left front fetlock injury on the morning after racing. Before being allowed to race again, BEAUTY GLORY will be subjected to an official veterinary examination.",24.82,22.8,23.01,,,
Sha Tin,2026/06/21,3,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"1:15.5, 5:14.5, 8:31.5",66.5,"1,5:29.5, 1,8:74.0, 5,8:81.5",35.5,6,FOREVER LIFE,K488,14,71.19,K Teetan,D J Whyte,127.0,1075.0,10,11 11 14,140.0,,,0,,24.62,22.48,24.09,,,
Sha Tin,2026/06/21,4,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"2:11.5, 3:17.5, 11:35.0",48.5,"2,3:23.5, 2,11:60.0, 3,11:99.0",17.0,2,ABSOLUTE HEART,L226,1,68.94,K C Leung,W K Mo,134.0,1095.0,5,1 1 1,1.7,,,0,,23.71,22.28,22.95,,,
Sha Tin,2026/06/21,4,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"2:11.5, 3:17.5, 11:35.0",48.5,"2,3:23.5, 2,11:60.0, 3,11:99.0",17.0,3,OLDTOWN,K105,2,69.2,Z Purton,M Newnham,131.0,1122.0,6,4 4 2,5.9,,,0,,23.91,22.32,22.97,,,
Sha Tin,2026/06/21,4,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"2:11.5, 3:17.5, 11:35.0",48.5,"2,3:23.5, 2,11:60.0, 3,11:99.0",17.0,11,MASTER PHOENIX,J516,3,69.3,C L Chau,D Eustace,122.0,1106.0,8,11 11 3,21.0,,,0,"Slow to begin.  Near the 900 Metres, when racing greenly, was steadied when positioned close to MASTER PHOENIX.",24.79,22.28,22.23,,,
Sha Tin,2026/06/21,4,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"2:11.5, 3:17.5, 11:35.0",48.5,"2,3:23.5, 2,11:60.0, 3,11:99.0",17.0,13,FLYING SNIPER,L270,4,69.35,M F Poon,D J Hall,121.0,1172.0,4,8 8 4,20.0,,,0,"Jumped awkwardly, shifted in and made contact with MAGNEMITE.  Approaching the 900 Metres was steadied to avoid FLYING SNIPER when both runners shifted ground slightly.  A veterinary inspection immediately following the race did not show any significant findings.",24.39,22.4,22.56,,,
Sha Tin,2026/06/21,4,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"2:11.5, 3:17.5, 11:35.0",48.5,"2,3:23.5, 2,11:60.0, 3,11:99.0",17.0,12,CASA PRIMO,L201,5,69.58,R Kingscote,C W Chang,122.0,1058.0,7,3 3 5,19.0,,,0,For some distance near the 100 Metres had difficulty obtaining clear running when being shifted to the outside of CASA PRIMO.,23.87,22.36,23.35,,,
Sha Tin,2026/06/21,4,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"2:11.5, 3:17.5, 11:35.0",48.5,"2,3:23.5, 2,11:60.0, 3,11:99.0",17.0,14,GROOVY FEELING,J515,6,69.77,M L Yeung,J Richards,115.0,1125.0,2,7 5 6,109.0,,,0,Near the 100 Metres was eased to avoid GROOVY FEELING which shifted out under pressure.,24.15,22.4,23.22,,,
Sha Tin,2026/06/21,4,Class 4,1200,"TURF - ""A"" Course",GOOD,60,"2:11.5, 3:17.5, 11:35.0",48.5,"2,3:23.5, 2,11:60.0, 3,11:99.0",17.0,6,HERO RISING,L294,7,69.87,K Teetan,B Crawford,127.0,1280.0,12,9 9 7,17.0,,,0,,24.39,22.48,23.0,,,
