timestamp,epoch,race_id,venue,horse_number,horse_name,win_odds,place_odds,time_to_post
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.2,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.6,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,9,EMERGING STAR,58.0,14.0,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.8,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.4,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,5.8,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,13,GOOD FORTUNE,15.0,3.4,
2026-09-05T20:19:29,1788610769.491,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.7,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,1,BEAUTY GEMINI,28.0,5.7,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.2,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.6,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,9,EMERGING STAR,58.0,14.0,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.8,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.4,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,5.8,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,13,GOOD FORTUNE,15.0,3.4,
2026-09-05T20:19:40,1788610780.864,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.7,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,1,BEAUTY GEMINI,28.0,5.7,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.2,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.6,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,9,EMERGING STAR,58.0,14.0,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.8,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.4,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,5.8,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,13,GOOD FORTUNE,15.0,3.4,
2026-09-05T20:19:50,1788610790.227,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.7,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,1,BEAUTY GEMINI,28.0,5.7,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.2,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.6,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,9,EMERGING STAR,58.0,14.0,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.8,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.4,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,5.8,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,13,GOOD FORTUNE,15.0,3.4,
2026-09-05T20:20:25,1788610825.404,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.7,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,1,BEAUTY GEMINI,28.0,5.7,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.2,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.6,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,9,EMERGING STAR,58.0,14.0,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.8,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.4,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,5.8,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,13,GOOD FORTUNE,15.0,3.4,
2026-09-05T20:20:36,1788610836.423,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.7,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,1,BEAUTY GEMINI,28.0,5.7,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.2,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.6,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,9,EMERGING STAR,58.0,14.0,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.8,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.4,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,5.8,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,13,GOOD FORTUNE,15.0,3.4,
2026-09-05T20:20:46,1788610846.893,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.7,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:20:57,1788610857.451,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:21:07,1788610867.606,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:21:19,1788610879.267,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:21:29,1788610889.765,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:21:42,1788610902.117,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:21:53,1788610913.818,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:22:05,1788610925.517,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:22:14,1788610934.955,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:22:24,1788610944.839,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:22:36,1788610956.214,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:22:46,1788610966.998,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.5,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,6,VERBIER,16.0,4.2,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,7,SO MY FOLKS,11.0,4.3,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,8,GROOVY FEELING,16.0,4.7,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,9,EMERGING STAR,59.0,14.0,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,10,RUNJEET,37.0,8.9,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.5,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,12,GIMME FIVE,23.0,4.7,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,13,GOOD FORTUNE,16.0,3.4,
2026-09-05T20:22:58,1788610978.402,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,37.0,7.9,
2026-09-05T20:23:09,1788610989.938,2026-09-06_Race1,ST,1,BEAUTY GEMINI,29.0,5.8,
2026-09-05T20:23:09,1788610989.938,2026-09-06_Race1,ST,2,FOREVER FANCY,6.7,2.1,
2026-09-05T20:23:09,1788610989.938,2026-09-06_Race1,ST,3,POWER PATCH,11.0,3.8,
2026-09-05T20:23:09,1788610989.938,2026-09-06_Race1,ST,4,SUNNY Q,2.6,1.4,
