date,bankroll,pnl,peak_bankroll,drawdown
2024-02-04,-101747.5,-111747.5,9950.0,-11.225879396984924
2024-02-04,-101714.0,-111714.0,9950.0,-11.222512562814071
2024-02-04,-101774.0,-111774.0,9950.0,-11.228542713567839
2024-02-04,-101834.0,-111834.0,9950.0,-11.234572864321608
2024-02-07,-101874.0,-111874.0,9950.0,-11.23859296482412
2024-02-07,-101856.0,-111856.0,9950.0,-11.23678391959799
2024-02-07,-101846.0,-111846.0,9950.0,-11.235778894472363
2024-02-07,-101854.0,-111854.0,9950.0,-11.236582914572864
2024-02-07,-101904.0,-111904.0,9950.0,-11.241608040201005
2024-02-07,-101944.0,-111944.0,9950.0,-11.245628140703518
2024-02-07,-101984.0,-111984.0,9950.0,-11.24964824120603
2024-02-07,-102024.0,-112024.0,9950.0,-11.253668341708543
2024-02-07,-102033.5,-112033.5,9950.0,-11.254623115577889
2024-02-18,-102036.5,-112036.5,9950.0,-11.254924623115578
2024-02-18,-102076.5,-112076.5,9950.0,-11.258944723618091
2024-02-18,-102065.5,-112065.5,9950.0,-11.2578391959799
2024-02-18,-101853.0,-111853.0,9950.0,-11.236482412060301
2024-02-18,-101736.5,-111736.5,9950.0,-11.224773869346734
2024-02-18,-101786.5,-111786.5,9950.0,-11.229798994974875
2024-02-18,-101632.5,-111632.5,9950.0,-11.214321608040201
2024-02-18,-101580.5,-111580.5,9950.0,-11.209095477386935
2024-02-18,-101630.5,-111630.5,9950.0,-11.214120603015076
2024-02-18,-101670.5,-111670.5,9950.0,-11.218140703517587
2024-02-21,-101720.5,-111720.5,9950.0,-11.223165829145728
2024-02-21,-101730.5,-111730.5,9950.0,-11.224170854271357
2024-02-21,-101760.5,-111760.5,9950.0,-11.227185929648241
2024-02-21,-101800.5,-111800.5,9950.0,-11.231206030150753
2024-02-21,-101840.5,-111840.5,9950.0,-11.235226130653267
2024-02-21,-101836.5,-111836.5,9950.0,-11.234824120603015
2024-02-21,-101886.5,-111886.5,9950.0,-11.239849246231156
2024-02-21,-101936.5,-111936.5,9950.0,-11.244874371859297
2024-02-21,-101925.0,-111925.0,9950.0,-11.243718592964823
2024-02-25,-101965.0,-111965.0,9950.0,-11.247738693467337
2024-02-25,-102015.0,-112015.0,9950.0,-11.252763819095478
2024-02-25,-102025.0,-112025.0,9950.0,-11.253768844221106
2024-02-25,-102065.0,-112065.0,9950.0,-11.257788944723618
2024-02-25,-102125.0,-112125.0,9950.0,-11.263819095477388
2024-02-25,-102165.0,-112165.0,9950.0,-11.2678391959799
2024-02-25,-102187.5,-112187.5,9950.0,-11.270100502512562
2024-02-25,-102213.5,-112213.5,9950.0,-11.272713567839196
2024-02-25,-102212.0,-112212.0,9950.0,-11.272562814070351
2024-02-25,-102292.0,-112292.0,9950.0,-11.280603015075377
2024-02-28,-102332.0,-112332.0,9950.0,-11.28462311557789
2024-02-28,-102362.0,-112362.0,9950.0,-11.287638190954773
2024-02-28,-102341.0,-112341.0,9950.0,-11.285527638190954
2024-02-28,-102371.0,-112371.0,9950.0,-11.28854271356784
2024-02-28,-102391.0,-112391.0,9950.0,-11.290552763819095
2024-02-28,-102348.0,-112348.0,9950.0,-11.286231155778895
2024-02-28,-102388.0,-112388.0,9950.0,-11.290251256281406
2024-02-28,-102362.0,-112362.0,9950.0,-11.287638190954773
2024-02-28,-102412.0,-112412.0,9950.0,-11.292663316582914
2024-03-03,-102442.0,-112442.0,9950.0,-11.295678391959799
2024-03-03,-102207.5,-112207.5,9950.0,-11.272110552763818
2024-03-03,-102277.5,-112277.5,9950.0,-11.279145728643217
2024-03-03,-102249.5,-112249.5,9950.0,-11.276331658291458
2024-03-03,-102319.5,-112319.5,9950.0,-11.283366834170854
2024-03-03,-102245.5,-112245.5,9950.0,-11.275929648241206
2024-03-03,-102305.5,-112305.5,9950.0,-11.281959798994976
2024-03-03,-102290.0,-112290.0,9950.0,-11.280402010050251
2024-03-03,-102340.0,-112340.0,9950.0,-11.285427135678392
2024-03-03,-102318.0,-112318.0,9950.0,-11.28321608040201
2024-03-06,-102378.0,-112378.0,9950.0,-11.28924623115578
2024-03-06,-102322.0,-112322.0,9950.0,-11.283618090452261
2024-03-06,-102372.0,-112372.0,9950.0,-11.288643216080402
2024-03-06,-102412.0,-112412.0,9950.0,-11.292663316582914
2024-03-06,-102359.5,-112359.5,9950.0,-11.287386934673366
2024-03-06,-102389.5,-112389.5,9950.0,-11.29040201005025
2024-03-06,-102419.5,-112419.5,9950.0,-11.293417085427135
2024-03-06,-102449.5,-112449.5,9950.0,-11.29643216080402
2024-03-06,-102469.5,-112469.5,9950.0,-11.298442211055276
2024-03-10,-102499.0,-112499.0,9950.0,-11.30140703517588
2024-03-10,-102549.0,-112549.0,9950.0,-11.30643216080402
2024-03-10,-102526.0,-112526.0,9950.0,-11.304120603015075
2024-03-10,-102586.0,-112586.0,9950.0,-11.310150753768845
2024-03-10,-102646.0,-112646.0,9950.0,-11.316180904522612
2024-03-10,-102686.0,-112686.0,9950.0,-11.320201005025126
2024-03-10,-102766.0,-112766.0,9950.0,-11.328241206030151
2024-03-10,-102806.0,-112806.0,9950.0,-11.332261306532663
2024-03-10,-102886.0,-112886.0,9950.0,-11.340301507537689
2024-03-10,-102926.0,-112926.0,9950.0,-11.3443216080402
2024-03-13,-102939.5,-112939.5,9950.0,-11.3456783919598
2024-03-13,-102933.0,-112933.0,9950.0,-11.34502512562814
2024-03-13,-102963.0,-112963.0,9950.0,-11.348040201005025
2024-03-13,-103013.0,-113013.0,9950.0,-11.353065326633166
2024-03-13,-103005.0,-113005.0,9950.0,-11.352261306532663
2024-03-13,-103035.0,-113035.0,9950.0,-11.355276381909547
2024-03-13,-102998.0,-112998.0,9950.0,-11.351557788944724
2024-03-13,-103048.0,-113048.0,9950.0,-11.356582914572865
2024-03-13,-103050.5,-113050.5,9950.0,-11.356834170854272
2024-03-16,-103080.5,-113080.5,9950.0,-11.359849246231155
2024-03-16,-103140.5,-113140.5,9950.0,-11.365879396984925
2024-03-16,-103180.5,-113180.5,9950.0,-11.369899497487436
2024-03-16,-103220.5,-113220.5,9950.0,-11.37391959798995
2024-03-16,-103108.0,-113108.0,9950.0,-11.362613065326633
2024-03-16,-103138.0,-113138.0,9950.0,-11.365628140703517
2024-03-16,-103168.0,-113168.0,9950.0,-11.368643216080402
2024-03-16,-103208.0,-113208.0,9950.0,-11.372663316582914
2024-03-16,-103258.0,-113258.0,9950.0,-11.377688442211054
2024-03-16,-103318.0,-113318.0,9950.0,-11.383718592964824
2024-03-20,-103277.0,-113277.0,9950.0,-11.37959798994975
2024-03-20,-103307.0,-113307.0,9950.0,-11.382613065326634
2024-03-20,-103347.0,-113347.0,9950.0,-11.386633165829146
2024-03-20,-103313.5,-113313.5,9950.0,-11.383266331658291
2024-03-20,-103363.5,-113363.5,9950.0,-11.388291457286432
2024-03-20,-103403.5,-113403.5,9950.0,-11.392311557788945
2024-03-20,-103387.5,-113387.5,9950.0,-11.390703517587939
2024-03-20,-103437.5,-113437.5,9950.0,-11.39572864321608
2024-03-20,-103517.5,-113517.5,9950.0,-11.403768844221105
2024-03-24,-103587.5,-113587.5,9950.0,-11.410804020100503
2024-03-24,-103641.5,-113641.5,9950.0,-11.416231155778895
2024-03-24,-103701.5,-113701.5,9950.0,-11.422261306532663
2024-03-24,-103771.5,-113771.5,9950.0,-11.42929648241206
2024-03-24,-103671.5,-113671.5,9950.0,-11.419246231155778
2024-03-24,-103711.5,-113711.5,9950.0,-11.423266331658292
2024-03-24,-103730.5,-113730.5,9950.0,-11.425175879396985
2024-03-24,-103722.0,-113722.0,9950.0,-11.4243216080402
2024-03-24,-103762.0,-113762.0,9950.0,-11.428341708542714
2024-03-24,-103812.0,-113812.0,9950.0,-11.433366834170855
2024-03-27,-103842.0,-113842.0,9950.0,-11.43638190954774
2024-03-27,-103806.5,-113806.5,9950.0,-11.432814070351759
2024-03-27,-103846.5,-113846.5,9950.0,-11.436834170854272
2024-03-27,-103695.5,-113695.5,9950.0,-11.421658291457286
2024-03-27,-103710.0,-113710.0,9950.0,-11.423115577889448
2024-03-27,-103750.0,-113750.0,9950.0,-11.42713567839196
2024-03-27,-103800.0,-113800.0,9950.0,-11.4321608040201
2024-03-27,-103830.0,-113830.0,9950.0,-11.435175879396985
2024-03-27,-103870.0,-113870.0,9950.0,-11.439195979899498
2024-03-31,-103910.0,-113910.0,9950.0,-11.44321608040201
2024-03-31,-103980.0,-113980.0,9950.0,-11.450251256281406
2024-03-31,-103701.0,-113701.0,9950.0,-11.422211055276382
2024-03-31,-103731.0,-113731.0,9950.0,-11.425226130653266
2024-03-31,-103771.0,-113771.0,9950.0,-11.429246231155778
2024-03-31,-103621.0,-113621.0,9950.0,-11.414170854271356
2024-03-31,-103671.0,-113671.0,9950.0,-11.419195979899497
2024-03-31,-103721.0,-113721.0,9950.0,-11.424221105527637
2024-03-31,-103685.5,-113685.5,9950.0,-11.420653266331659
2024-03-31,-103735.5,-113735.5,9950.0,-11.4256783919598
2024-04-03,-103775.5,-113775.5,9950.0,-11.429698492462311
2024-04-03,-103815.5,-113815.5,9950.0,-11.433718592964825
2024-04-03,-103845.5,-113845.5,9950.0,-11.43673366834171
2024-04-03,-103885.5,-113885.5,9950.0,-11.440753768844221
2024-04-03,-103915.5,-113915.5,9950.0,-11.443768844221106
2024-04-03,-103898.0,-113898.0,9950.0,-11.442010050251257
2024-04-03,-103806.0,-113806.0,9950.0,-11.432763819095477
2024-04-03,-103846.0,-113846.0,9950.0,-11.43678391959799
2024-04-07,-103906.0,-113906.0,9950.0,-11.442814070351758
2024-04-07,-103946.0,-113946.0,9950.0,-11.446834170854272
2024-04-07,-103813.0,-113813.0,9950.0,-11.433467336683417
2024-04-07,-103853.0,-113853.0,9950.0,-11.43748743718593
2024-04-07,-103847.0,-113847.0,9950.0,-11.436884422110552
2024-04-07,-103877.0,-113877.0,9950.0,-11.439899497487437
2024-04-07,-103947.0,-113947.0,9950.0,-11.446934673366835
2024-04-07,-103968.0,-113968.0,9950.0,-11.449045226130654
2024-04-07,-103979.0,-113979.0,9950.0,-11.450150753768844
2024-04-07,-104029.0,-114029.0,9950.0,-11.455175879396984
2024-04-10,-104049.0,-114049.0,9950.0,-11.457185929648242
2024-04-10,-103784.5,-113784.5,9950.0,-11.430603015075377
2024-04-10,-103814.5,-113814.5,9950.0,-11.433618090452262
2024-04-10,-103831.0,-113831.0,9950.0,-11.435276381909548
2024-04-10,-103793.5,-113793.5,9950.0,-11.431507537688443
2024-04-10,-103758.0,-113758.0,9950.0,-11.427939698492462
2024-04-10,-103710.5,-113710.5,9950.0,-11.423165829145729
2024-04-10,-103674.0,-113674.0,9950.0,-11.419497487437186
2024-04-10,-103724.0,-113724.0,9950.0,-11.424522613065326
2024-04-14,-103764.0,-113764.0,9950.0,-11.42854271356784
2024-04-14,-103711.5,-113711.5,9950.0,-11.423266331658292
2024-04-14,-103641.0,-113641.0,9950.0,-11.416180904522614
2024-04-14,-103535.5,-113535.5,9950.0,-11.405577889447237
2024-04-14,-103595.5,-113595.5,9950.0,-11.411608040201004
2024-04-14,-103635.5,-113635.5,9950.0,-11.415628140703518
2024-04-14,-103665.5,-113665.5,9950.0,-11.418643216080403
2024-04-14,-103646.0,-113646.0,9950.0,-11.416683417085427
2024-04-14,-103601.0,-113601.0,9950.0,-11.4121608040201
2024-04-14,-103621.0,-113621.0,9950.0,-11.414170854271356
2024-04-14,-103701.0,-113701.0,9950.0,-11.422211055276382
2024-04-17,-103657.0,-113657.0,9950.0,-11.417788944723618
2024-04-17,-103707.0,-113707.0,9950.0,-11.422814070351759
2024-04-17,-103757.0,-113757.0,9950.0,-11.4278391959799
2024-04-17,-103749.5,-113749.5,9950.0,-11.427085427135678
2024-04-17,-103799.5,-113799.5,9950.0,-11.432110552763818
2024-04-17,-103849.5,-113849.5,9950.0,-11.437135678391959
2024-04-17,-103889.5,-113889.5,9950.0,-11.441155778894473
2024-04-17,-103876.0,-113876.0,9950.0,-11.439798994974874
2024-04-17,-103916.0,-113916.0,9950.0,-11.443819095477387
2024-04-20,-103966.0,-113966.0,9950.0,-11.448844221105528
2024-04-20,-103969.0,-113969.0,9950.0,-11.449145728643217
2024-04-20,-104049.0,-114049.0,9950.0,-11.457185929648242
2024-04-20,-104019.0,-114019.0,9950.0,-11.454170854271357
2024-04-20,-104089.0,-114089.0,9950.0,-11.461206030150754
2024-04-20,-104115.0,-114115.0,9950.0,-11.463819095477387
2024-04-20,-104082.5,-114082.5,9950.0,-11.460552763819095
2024-04-20,-104122.5,-114122.5,9950.0,-11.464572864321608
2024-04-20,-104192.5,-114192.5,9950.0,-11.471608040201005
2024-04-20,-104178.5,-114178.5,9950.0,-11.470201005025126
2024-04-24,-104154.5,-114154.5,9950.0,-11.467788944723617
2024-04-24,-104174.5,-114174.5,9950.0,-11.469798994974875
2024-04-24,-104199.0,-114199.0,9950.0,-11.472261306532664
2024-04-24,-104249.0,-114249.0,9950.0,-11.477286432160804
2024-04-24,-104279.0,-114279.0,9950.0,-11.480301507537689
2024-04-24,-104339.0,-114339.0,9950.0,-11.486331658291457
2024-04-24,-104379.0,-114379.0,9950.0,-11.49035175879397
2024-04-24,-104394.5,-114394.5,9950.0,-11.491909547738693
2024-04-24,-104424.5,-114424.5,9950.0,-11.494924623115578
2024-04-28,-104464.5,-114464.5,9950.0,-11.49894472361809
2024-04-28,-104466.0,-114466.0,9950.0,-11.499095477386934
2024-04-28,-104496.0,-114496.0,9950.0,-11.502110552763819
2024-04-28,-104534.0,-114534.0,9950.0,-11.505929648241207
2024-04-28,-104594.0,-114594.0,9950.0,-11.511959798994974
2024-04-28,-104644.0,-114644.0,9950.0,-11.516984924623115
2024-04-28,-104613.0,-114613.0,9950.0,-11.513869346733669
2024-04-28,-104630.0,-114630.0,9950.0,-11.515577889447236
2024-04-28,-104559.0,-114559.0,9950.0,-11.508442211055277
2024-04-28,-104554.0,-114554.0,9950.0,-11.507939698492462
2024-05-01,-104594.0,-114594.0,9950.0,-11.511959798994974
2024-05-01,-104654.0,-114654.0,9950.0,-11.517989949748744
2024-05-01,-104714.0,-114714.0,9950.0,-11.524020100502513
2024-05-01,-104764.0,-114764.0,9950.0,-11.529045226130654
2024-05-01,-104804.0,-114804.0,9950.0,-11.533065326633166
2024-05-01,-104834.0,-114834.0,9950.0,-11.53608040201005
2024-05-01,-104894.0,-114894.0,9950.0,-11.54211055276382
2024-05-01,-104934.0,-114934.0,9950.0,-11.546130653266331
2024-05-01,-104964.0,-114964.0,9950.0,-11.549145728643216
2024-05-05,-105014.0,-115014.0,9950.0,-11.554170854271357
2024-05-05,-105064.0,-115064.0,9950.0,-11.559195979899497
2024-05-05,-105124.0,-115124.0,9950.0,-11.565226130653267
2024-05-05,-105144.0,-115144.0,9950.0,-11.567236180904523
2024-05-05,-105048.5,-115048.5,9950.0,-11.557638190954775
2024-05-05,-104914.0,-114914.0,9950.0,-11.544120603015076
2024-05-05,-104984.0,-114984.0,9950.0,-11.551155778894472
2024-05-05,-105034.0,-115034.0,9950.0,-11.556180904522613
2024-05-05,-104922.5,-114922.5,9950.0,-11.54497487437186
2024-05-05,-104921.5,-114921.5,9950.0,-11.544874371859297
2024-05-05,-104961.5,-114961.5,9950.0,-11.548894472361809
2024-05-08,-104871.0,-114871.0,9950.0,-11.539798994974875
2024-05-08,-104908.0,-114908.0,9950.0,-11.543517587939698
2024-05-08,-104938.0,-114938.0,9950.0,-11.546532663316583
2024-05-08,-104988.0,-114988.0,9950.0,-11.551557788944724
2024-05-08,-105048.0,-115048.0,9950.0,-11.557587939698493
2024-05-08,-104993.5,-114993.5,9950.0,-11.55211055276382
2024-05-08,-104992.0,-114992.0,9950.0,-11.551959798994975
2024-05-08,-105032.0,-115032.0,9950.0,-11.555979899497487
2024-05-08,-105072.0,-115072.0,9950.0,-11.56
2024-05-11,-105132.0,-115132.0,9950.0,-11.566030150753768
2024-05-11,-105172.0,-115172.0,9950.0,-11.570050251256282
2024-05-11,-105192.0,-115192.0,9950.0,-11.572060301507538
2024-05-11,-105242.0,-115242.0,9950.0,-11.577085427135678
2024-05-11,-105182.0,-115182.0,9950.0,-11.571055276381909
2024-05-11,-105204.0,-115204.0,9950.0,-11.573266331658292
2024-05-11,-105254.0,-115254.0,9950.0,-11.578291457286433
2024-05-11,-105225.5,-115225.5,9950.0,-11.575427135678392
2024-05-11,-104959.5,-114959.5,9950.0,-11.548693467336683
2024-05-11,-104916.0,-114916.0,9950.0,-11.544321608040201
2024-05-15,-104966.0,-114966.0,9950.0,-11.549346733668342
2024-05-15,-104947.5,-114947.5,9950.0,-11.54748743718593
2024-05-15,-104928.5,-114928.5,9950.0,-11.545577889447236
2024-05-15,-104854.5,-114854.5,9950.0,-11.538140703517588
2024-05-15,-104846.0,-114846.0,9950.0,-11.537286432160805
2024-05-15,-104838.0,-114838.0,9950.0,-11.536482412060302
2024-05-15,-104878.0,-114878.0,9950.0,-11.540502512562814
2024-05-15,-104831.0,-114831.0,9950.0,-11.535778894472362
2024-05-15,-104881.0,-114881.0,9950.0,-11.540804020100502
2024-05-19,-104911.0,-114911.0,9950.0,-11.543819095477387
2024-05-19,-104930.5,-114930.5,9950.0,-11.545778894472361
2024-05-19,-104960.5,-114960.5,9950.0,-11.548793969849246
2024-05-19,-104970.5,-114970.5,9950.0,-11.549798994974875
2024-05-19,-104960.0,-114960.0,9950.0,-11.548743718592965
2024-05-19,-105020.0,-115020.0,9950.0,-11.554773869346734
2024-05-19,-105078.5,-115078.5,9950.0,-11.560653266331657
2024-05-19,-105094.0,-115094.0,9950.0,-11.562211055276382
2024-05-19,-105144.0,-115144.0,9950.0,-11.567236180904523
2024-05-19,-105184.0,-115184.0,9950.0,-11.571256281407035
2024-05-22,-105166.5,-115166.5,9950.0,-11.569497487437186
2024-05-22,-105206.5,-115206.5,9950.0,-11.573517587939698
2024-05-22,-105146.5,-115146.5,9950.0,-11.56748743718593
2024-05-22,-105136.5,-115136.5,9950.0,-11.566482412060301
2024-05-22,-105176.5,-115176.5,9950.0,-11.570502512562815
2024-05-22,-105206.5,-115206.5,9950.0,-11.573517587939698
2024-05-22,-105236.5,-115236.5,9950.0,-11.576532663316582
2024-05-22,-105266.5,-115266.5,9950.0,-11.579547738693467
2024-05-22,-105306.5,-115306.5,9950.0,-11.58356783919598
2024-05-26,-105376.5,-115376.5,9950.0,-11.590603015075377
2024-05-26,-105278.5,-115278.5,9950.0,-11.580753768844222
2024-05-26,-105358.5,-115358.5,9950.0,-11.588793969849247
2024-05-26,-105388.5,-115388.5,9950.0,-11.59180904522613
2024-05-26,-105428.5,-115428.5,9950.0,-11.595829145728644
2024-05-26,-105508.5,-115508.5,9950.0,-11.603869346733669
2024-05-26,-105558.5,-115558.5,9950.0,-11.60889447236181
2024-05-26,-105581.0,-115581.0,9950.0,-11.611155778894473
2024-05-26,-105324.0,-115324.0,9950.0,-11.58532663316583
2024-05-26,-105384.0,-115384.0,9950.0,-11.591356783919599
2024-05-29,-105394.0,-115394.0,9950.0,-11.592361809045226
2024-05-29,-105369.0,-115369.0,9950.0,-11.589849246231156
2024-05-29,-105409.0,-115409.0,9950.0,-11.593869346733669
2024-05-29,-105449.0,-115449.0,9950.0,-11.59788944723618
2024-05-29,-105499.0,-115499.0,9950.0,-11.602914572864321
2024-05-29,-105495.0,-115495.0,9950.0,-11.60251256281407
2024-05-29,-105535.0,-115535.0,9950.0,-11.606532663316584
2024-05-29,-105605.0,-115605.0,9950.0,-11.61356783919598
2024-06-02,-105675.0,-115675.0,9950.0,-11.620603015075377
2024-06-02,-105664.5,-115664.5,9950.0,-11.619547738693468
2024-06-02,-105734.5,-115734.5,9950.0,-11.626582914572865
2024-06-02,-105744.5,-115744.5,9950.0,-11.627587939698492
2024-06-02,-105652.5,-115652.5,9950.0,-11.618341708542713
2024-06-02,-105722.5,-115722.5,9950.0,-11.62537688442211
2024-06-02,-105792.5,-115792.5,9950.0,-11.632412060301508
2024-06-02,-105842.5,-115842.5,9950.0,-11.637437185929649
2024-06-02,-105922.5,-115922.5,9950.0,-11.645477386934674
2024-06-02,-105942.5,-115942.5,9950.0,-11.64748743718593
2024-06-02,-105962.5,-115962.5,9950.0,-11.649497487437186
2024-06-05,-105968.5,-115968.5,9950.0,-11.650100502512563
2024-06-05,-105998.5,-115998.5,9950.0,-11.653115577889448
2024-06-05,-105985.0,-115985.0,9950.0,-11.651758793969849
2024-06-05,-105848.0,-115848.0,9950.0,-11.637989949748743
2024-06-05,-105898.0,-115898.0,9950.0,-11.643015075376885
2024-06-05,-105958.0,-115958.0,9950.0,-11.649045226130653
2024-06-05,-105998.0,-115998.0,9950.0,-11.653065326633167
2024-06-05,-105960.5,-115960.5,9950.0,-11.64929648241206
2024-06-05,-105990.5,-115990.5,9950.0,-11.652311557788945
2024-06-08,-105931.5,-115931.5,9950.0,-11.646381909547738
2024-06-08,-105961.5,-115961.5,9950.0,-11.649396984924623
2024-06-08,-106031.5,-116031.5,9950.0,-11.65643216080402
2024-06-08,-106081.5,-116081.5,9950.0,-11.66145728643216
2024-06-08,-106131.5,-116131.5,9950.0,-11.6664824120603
2024-06-08,-106201.5,-116201.5,9950.0,-11.673517587939699
2024-06-08,-106271.5,-116271.5,9950.0,-11.680552763819096
2024-06-08,-106301.5,-116301.5,9950.0,-11.68356783919598
2024-06-08,-106293.0,-116293.0,9950.0,-11.682713567839196
2024-06-08,-106333.0,-116333.0,9950.0,-11.68673366834171
2024-06-12,-106341.5,-116341.5,9950.0,-11.687587939698492
2024-06-12,-106391.5,-116391.5,9950.0,-11.692613065326633
2024-06-12,-106366.0,-116366.0,9950.0,-11.690050251256281
2024-06-12,-106396.0,-116396.0,9950.0,-11.693065326633166
2024-06-12,-106446.0,-116446.0,9950.0,-11.698090452261306
2024-06-12,-106496.0,-116496.0,9950.0,-11.703115577889447
2024-06-12,-106466.5,-116466.5,9950.0,-11.700150753768844
2024-06-12,-106356.5,-116356.5,9950.0,-11.689095477386935
2024-06-12,-106317.0,-116317.0,9950.0,-11.685125628140703
2024-06-15,-106387.0,-116387.0,9950.0,-11.6921608040201
2024-06-15,-106457.0,-116457.0,9950.0,-11.699195979899498
2024-06-15,-106453.5,-116453.5,9950.0,-11.698844221105528
2024-06-15,-106493.5,-116493.5,9950.0,-11.70286432160804
2024-06-15,-106487.0,-116487.0,9950.0,-11.702211055276383
2024-06-15,-106547.0,-116547.0,9950.0,-11.70824120603015
2024-06-15,-106597.0,-116597.0,9950.0,-11.713266331658291
2024-06-15,-106627.0,-116627.0,9950.0,-11.716281407035176
2024-06-15,-106677.0,-116677.0,9950.0,-11.721306532663316
2024-06-15,-106707.0,-116707.0,9950.0,-11.724321608040201
2024-06-15,-106737.0,-116737.0,9950.0,-11.727336683417086
2024-06-23,-106827.0,-116827.0,9950.0,-11.736381909547738
2024-06-23,-106858.0,-116858.0,9950.0,-11.739497487437186
2024-06-23,-106854.0,-116854.0,9950.0,-11.739095477386934
2024-06-23,-106884.0,-116884.0,9950.0,-11.742110552763819
2024-06-23,-106846.0,-116846.0,9950.0,-11.738291457286433
2024-06-23,-106896.0,-116896.0,9950.0,-11.743316582914574
2024-06-23,-106966.0,-116966.0,9950.0,-11.75035175879397
2024-06-23,-106978.0,-116978.0,9950.0,-11.751557788944723
2024-06-23,-107008.0,-117008.0,9950.0,-11.754572864321608
2024-06-23,-107038.0,-117038.0,9950.0,-11.757587939698492
2024-06-23,-107088.0,-117088.0,9950.0,-11.762613065326633
2024-06-26,-107118.0,-117118.0,9950.0,-11.765628140703518
2024-06-26,-107178.0,-117178.0,9950.0,-11.771658291457287
2024-06-26,-107228.0,-117228.0,9950.0,-11.776683417085428
2024-06-26,-107229.0,-117229.0,9950.0,-11.77678391959799
2024-06-26,-107279.0,-117279.0,9950.0,-11.781809045226131
2024-06-26,-107339.0,-117339.0,9950.0,-11.787839195979899
2024-06-26,-107335.5,-117335.5,9950.0,-11.787487437185929
2024-06-26,-107315.5,-117315.5,9950.0,-11.785477386934673
2024-06-26,-107206.0,-117206.0,9950.0,-11.774472361809046
2024-07-06,-107018.0,-117018.0,9950.0,-11.755577889447236
2024-07-06,-106967.0,-116967.0,9950.0,-11.750452261306533
2024-07-06,-106918.5,-116918.5,9950.0,-11.745577889447237
2024-07-06,-106889.0,-116889.0,9950.0,-11.742613065326633
2024-07-06,-106855.5,-116855.5,9950.0,-11.739246231155779
2024-07-06,-106915.5,-116915.5,9950.0,-11.745276381909548
2024-07-06,-106896.0,-116896.0,9950.0,-11.743316582914574
2024-07-06,-106946.0,-116946.0,9950.0,-11.748341708542714
2024-07-06,-107006.0,-117006.0,9950.0,-11.754371859296482
2024-07-06,-107076.0,-117076.0,9950.0,-11.76140703517588
2024-07-10,-106955.0,-116955.0,9950.0,-11.749246231155778
2024-07-10,-106995.0,-116995.0,9950.0,-11.753266331658292
2024-07-10,-107055.0,-117055.0,9950.0,-11.75929648241206
2024-07-10,-107125.0,-117125.0,9950.0,-11.766331658291458
2024-07-10,-107185.0,-117185.0,9950.0,-11.772361809045226
2024-07-10,-107215.0,-117215.0,9950.0,-11.77537688442211
2024-07-10,-107201.0,-117201.0,9950.0,-11.773969849246232
2024-07-10,-107221.0,-117221.0,9950.0,-11.775979899497488
2024-07-10,-107271.0,-117271.0,9950.0,-11.781005025125628
2024-07-14,-107311.0,-117311.0,9950.0,-11.78502512562814
2024-07-14,-107361.0,-117361.0,9950.0,-11.79005025125628
2024-07-14,-107354.5,-117354.5,9950.0,-11.789396984924624
2024-07-14,-107374.5,-117374.5,9950.0,-11.79140703517588
2024-07-14,-107331.5,-117331.5,9950.0,-11.787085427135679
2024-07-14,-107346.0,-117346.0,9950.0,-11.78854271356784
2024-07-14,-107304.5,-117304.5,9950.0,-11.784371859296483
2024-07-14,-107384.5,-117384.5,9950.0,-11.792412060301508
2024-07-14,-107444.5,-117444.5,9950.0,-11.798442211055276
2024-07-14,-107484.5,-117484.5,9950.0,-11.80246231155779
2024-07-14,-107455.5,-117455.5,9950.0,-11.799547738693468
2024-09-08,-107455.0,-117455.0,9950.0,-11.799497487437186
2024-09-08,-107505.0,-117505.0,9950.0,-11.804522613065327
2024-09-08,-107565.0,-117565.0,9950.0,-11.810552763819096
2024-09-08,-107605.0,-117605.0,9950.0,-11.814572864321608
2024-09-08,-107645.0,-117645.0,9950.0,-11.81859296482412
2024-09-08,-107510.5,-117510.5,9950.0,-11.805075376884423
2024-09-08,-107570.5,-117570.5,9950.0,-11.81110552763819
2024-09-08,-107566.5,-117566.5,9950.0,-11.810703517587939
2024-09-08,-107498.0,-117498.0,9950.0,-11.803819095477387
2024-09-08,-107558.0,-117558.0,9950.0,-11.809849246231156
2024-09-11,-107588.0,-117588.0,9950.0,-11.812864321608041
2024-09-11,-107580.0,-117580.0,9950.0,-11.812060301507538
2024-09-11,-107590.0,-117590.0,9950.0,-11.813065326633167
2024-09-11,-107610.0,-117610.0,9950.0,-11.815075376884423
2024-09-11,-107597.5,-117597.5,9950.0,-11.813819095477387
2024-09-11,-107627.5,-117627.5,9950.0,-11.816834170854271
2024-09-11,-107657.5,-117657.5,9950.0,-11.819849246231156
2024-09-11,-107615.0,-117615.0,9950.0,-11.815577889447237
2024-09-15,-107655.0,-117655.0,9950.0,-11.819597989949749
2024-09-15,-107481.5,-117481.5,9950.0,-11.802160804020101
2024-09-15,-107531.5,-117531.5,9950.0,-11.807185929648242
2024-09-15,-107483.5,-117483.5,9950.0,-11.802361809045227
2024-09-15,-107523.5,-117523.5,9950.0,-11.806381909547738
2024-09-15,-107486.0,-117486.0,9950.0,-11.802613065326634
2024-09-15,-107526.0,-117526.0,9950.0,-11.806633165829146
