date,bankroll,roi_pct,peak,drawdown
2022-04-10,10053.812944000001,0.5381294400000014,10053.812944000001,0.0
2022-04-13,10053.812944000001,0.5381294400000014,10053.812944000001,0.0
2022-04-16,10053.812944000001,0.5381294400000014,10053.812944000001,0.0
2022-04-20,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-04-24,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-04-27,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-05-01,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-05-04,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-05-07,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-05-11,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-05-15,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-05-18,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-05-22,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-05-25,9852.73668512,-1.4726331487999955,10053.812944000001,-0.020000000000000073
2022-05-29,9655.6819514176,-3.4431804858239934,10053.812944000001,-0.039600000000000066
2022-06-01,9655.6819514176,-3.4431804858239934,10053.812944000001,-0.039600000000000066
2022-06-05,9655.6819514176,-3.4431804858239934,10053.812944000001,-0.039600000000000066
2022-06-08,9655.6819514176,-3.4431804858239934,10053.812944000001,-0.039600000000000066
2022-06-12,9655.6819514176,-3.4431804858239934,10053.812944000001,-0.039600000000000066
2022-06-19,9655.6819514176,-3.4431804858239934,10053.812944000001,-0.039600000000000066
2022-06-22,9655.6819514176,-3.4431804858239934,10053.812944000001,-0.039600000000000066
2022-06-25,9655.6819514176,-3.4431804858239934,10053.812944000001,-0.039600000000000066
2022-07-06,9655.6819514176,-3.4431804858239934,10053.812944000001,-0.039600000000000066
2022-07-10,9655.6819514176,-3.4431804858239934,10053.812944000001,-0.039600000000000066
2022-07-13,9462.568312389249,-5.37431687610751,10053.812944000001,-0.05880800000000005
2022-09-11,9462.568312389249,-5.37431687610751,10053.812944000001,-0.05880800000000005
2022-09-14,9273.316946141464,-7.266830538585367,10053.812944000001,-0.07763184000000005
2022-09-18,9273.316946141464,-7.266830538585367,10053.812944000001,-0.07763184000000005
2022-09-21,9273.316946141464,-7.266830538585367,10053.812944000001,-0.07763184000000005
2022-09-25,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-09-28,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-10-01,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-10-05,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-10-09,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-10-12,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-10-16,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-10-19,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-10-23,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-10-26,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-10-30,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-11-06,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-11-09,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-11-12,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-11-16,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-11-20,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-11-23,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-11-27,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-11-30,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-12-04,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-12-07,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-12-11,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-12-14,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-12-18,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-12-21,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-12-24,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2022-12-28,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-01-01,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-01-04,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-01-08,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-01-11,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-01-15,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-01-18,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-01-21,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-01-29,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-02-01,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-02-05,9087.850607218634,-9.121493927813662,10053.812944000001,-0.0960792032000001
2023-02-08,8906.09359507426,-10.939064049257397,10053.812944000001,-0.11415761913600016
2023-02-12,8906.09359507426,-10.939064049257397,10053.812944000001,-0.11415761913600016
